area_code,area_name,period,indicator,measure,unit,value
E10000014,Hampshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.2
E10000015,Hertfordshire,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.8
E08000029,Solihull,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,61.9
E08000007,Stockport,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.7
E08000009,Trafford,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.3
E06000014,York,2017/18,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.9
E06000036,Bracknell Forest,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,60.3
E09000006,Bromley,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,58.9
E06000060,Buckinghamshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.2
E06000056,Central Bedfordshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,44.4
E06000049,Cheshire East,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,50.5
E92000001,England,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.5
E10000014,Hampshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,57.6
E10000015,Hertfordshire,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,51.1
E08000029,Solihull,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56.2
E08000007,Stockport,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,45.8
E08000009,Trafford,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,56
E06000014,York,2018/19,School Readiness: percentage of children with free school meal status achieving a good level of development at the end of Reception,Percentage,Persons,53.3
